term_str,n,n_chars,p,i,max_pos,max_pos_group,stem_porter,stop,df,idf,dfidf
gilt,50,4,5.807814763232816e-05,14.071645034262083,JJ,JJ,gilt,0,36,2.5374341306385704,91.34762870298853
gin,1,3,1.161562952646563e-06,19.715501224036807,NN,NN,gin,0,1,7.7073591320808825,7.7073591320808825
ginger,9,6,1.0454066573819067e-05,16.545576222594494,NN,NN,ginger,0,3,6.1223966313597264,18.36718989407918
gingerbread,1,11,1.161562952646563e-06,19.715501224036807,JJ,JJ,gingerbread,0,1,7.7073591320808825,7.7073591320808825
gingerly,6,8,6.969377715879379e-06,17.130538723315652,RB,RB,gingerli,0,5,5.38543103719352,26.9271551859676
giottos,1,7,1.161562952646563e-06,19.715501224036807,NNP,NN,giotto,0,1,7.7073591320808825,7.7073591320808825
giovanni,1,8,1.161562952646563e-06,19.715501224036807,NNP,NN,giovanni,0,1,7.7073591320808825,7.7073591320808825
gipsies,18,7,2.0908133147638135e-05,15.545576222594496,NN,NN,gipsi,0,4,5.7073591320808825,22.82943652832353
gipsy,19,5,2.20696961002847e-05,15.467573710593223,NN,NN,gipsi,0,6,5.1223966313597264,30.734379788158357
gipsys,1,6,1.161562952646563e-06,19.715501224036807,VBP,VB,gipsi,0,1,7.7073591320808825,7.7073591320808825
giraffes,1,8,1.161562952646563e-06,19.715501224036807,NN,NN,giraff,0,1,7.7073591320808825,7.7073591320808825
gird,1,4,1.161562952646563e-06,19.715501224036807,VB,VB,gird,0,1,7.7073591320808825,7.7073591320808825
girders,1,7,1.161562952646563e-06,19.715501224036807,NNS,NN,girder,0,1,7.7073591320808825,7.7073591320808825
girding,1,7,1.161562952646563e-06,19.715501224036807,VBG,VB,gird,0,1,7.7073591320808825,7.7073591320808825
girl,249,4,0.0002892291752089,11.755499291968729,NN,NN,girl,0,79,1.4035783839037799,110.8826923283986
girlhood,1,8,1.161562952646563e-06,19.715501224036807,NN,NN,girlhood,0,1,7.7073591320808825,7.7073591320808825
girlish,3,7,3.4846888579396894e-06,18.130538723315652,JJ,JJ,girlish,0,3,6.1223966313597264,18.36718989407918
girls,103,5,0.0001196409841225,13.02900069685359,NNS,NN,girl,0,53,1.9794386775176835,104.91024990843722
girt,3,4,3.4846888579396894e-06,18.130538723315652,VBN,VB,girt,0,3,6.1223966313597264,18.36718989407918
girths,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,girth,0,1,7.7073591320808825,7.7073591320808825
girton,1,6,1.161562952646563e-06,19.715501224036807,NNP,NN,girton,0,1,7.7073591320808825,7.7073591320808825
give,271,4,0.0003147835601672,11.633352182682936,VB,VB,give,0,113,0.887180169665695,100.25135917222353
given,168,5,0.0001951425760446,12.323183801258049,VBN,VB,given,0,89,1.231625701114485,109.61468739918918
giver,1,5,1.161562952646563e-06,19.715501224036807,NN,NN,giver,0,1,7.7073591320808825,7.7073591320808825
gives,23,5,2.6715947910870952e-05,15.191939267979794,VBZ,VB,give,0,23,3.18379717602387,73.22733504854901
giving,97,6,0.0001126716064067,13.11558838184968,VBG,VB,give,0,58,1.8493781369533107,107.26393194329202
gizzard,1,7,1.161562952646563e-06,19.715501224036807,NN,NN,gizzard,0,1,7.7073591320808825,7.7073591320808825
glacier,2,7,2.323125905293126e-06,18.715501224036807,NN,NN,glacier,0,2,6.7073591320808825,13.414718264161765
glad,94,4,0.0001091869175487,13.16091237235917,JJ,JJ,glad,0,45,2.215506035751208,99.69777160880437
glade,3,5,3.4846888579396894e-06,18.130538723315652,NN,NN,glade,0,3,6.1223966313597264,18.36718989407918
glades,4,6,4.646251810586252e-06,17.715501224036807,NNS,NN,glade,0,4,5.7073591320808825,22.82943652832353
gladiators,1,10,1.161562952646563e-06,19.715501224036807,NNS,NN,gladiat,0,1,7.7073591320808825,7.7073591320808825
gladly,2,6,2.323125905293126e-06,18.715501224036807,RB,RB,gladli,0,2,6.7073591320808825,13.414718264161765
gladness,1,8,1.161562952646563e-06,19.715501224036807,NN,NN,glad,0,1,7.7073591320808825,7.7073591320808825
gladstone,5,9,5.8078147632328155e-06,17.393573129149445,NNP,NN,gladston,0,5,5.38543103719352,26.9271551859676
glamor,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,glamor,0,1,7.7073591320808825,7.7073591320808825
glamour,6,7,6.969377715879379e-06,17.130538723315652,NN,NN,glamour,0,6,5.1223966313597264,30.734379788158357
glance,76,6,8.82787844011388e-05,13.467573710593223,NN,NN,glanc,0,51,2.034933790109387,103.78162329557873
glanced,116,7,0.000134741302507,12.857520228909236,VBD,VB,glanc,0,42,2.3150417093021223,97.23175179068913
glances,12,7,1.3938755431758758e-05,16.130538723315652,NNS,NN,glanc,0,12,4.1223966313597264,49.468759576316714
glancing,66,8,7.666315487467317e-05,13.671107104678354,VBG,VB,glanc,0,38,2.4594316186372973,93.45840150821729
glare,14,5,1.6261881337051885e-05,15.908146301979205,NN,NN,glare,0,11,4.247927513443585,46.72720264787944
glared,17,6,1.974657019499157e-05,15.62803838278647,VBD,VB,glare,0,14,3.900004210023279,54.6000589403259
glares,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,glare,0,1,7.7073591320808825,7.7073591320808825
glaring,8,7,9.292503621172504e-06,16.715501224036807,VBG,VB,glare,0,8,4.7073591320808825,37.65887305664706
glasgow,3,7,3.4846888579396894e-06,18.130538723315652,NNP,NN,glasgow,0,3,6.1223966313597264,18.36718989407918
glass,398,5,0.0004623020551533,11.07887660349316,NN,NN,glass,0,108,0.9524716299174142,102.86693603108073
glasses,92,7,0.0001068637916434,13.191939267979794,NN,NN,glass,0,44,2.2479275134435857,98.90881059151776
glassiness,1,10,1.161562952646563e-06,19.715501224036807,NN,NN,glassi,0,1,7.7073591320808825,7.7073591320808825
glassy,7,6,8.130940668525942e-06,16.908146301979205,NN,NN,glassi,0,5,5.38543103719352,26.9271551859676
glawr,8,5,9.292503621172504e-06,16.715501224036807,NNP,NN,glawr,0,2,6.7073591320808825,13.414718264161765
glaxo,1,5,1.161562952646563e-06,19.715501224036807,NN,NN,glaxo,0,1,7.7073591320808825,7.7073591320808825
glaze,8,5,9.292503621172504e-06,16.715501224036807,NN,NN,glaze,0,6,5.1223966313597264,30.734379788158357
glazed,26,6,3.020063676881064e-05,15.015061505895716,VBN,VB,glaze,0,22,3.2479275134435857,71.45440529575889
glazing,1,7,1.161562952646563e-06,19.715501224036807,VBG,VB,glaze,0,1,7.7073591320808825,7.7073591320808825
gleam,16,5,1.8585007242345008e-05,15.715501224036808,NN,NN,gleam,0,13,4.006919413939791,52.08995238121728
gleamed,5,7,5.8078147632328155e-06,17.393573129149445,VBD,VB,gleam,0,4,5.7073591320808825,22.82943652832353
gleaming,23,8,2.6715947910870952e-05,15.191939267979794,VBG,VB,gleam,0,19,3.4594316186372973,65.72920075410865
gleams,2,6,2.323125905293126e-06,18.715501224036807,NN,NN,gleam,0,2,6.7073591320808825,13.414718264161765
glean,1,5,1.161562952646563e-06,19.715501224036807,VB,VB,glean,0,1,7.7073591320808825,7.7073591320808825
gleaning,1,8,1.161562952646563e-06,19.715501224036807,VBG,VB,glean,0,1,7.7073591320808825,7.7073591320808825
glen,1,4,1.161562952646563e-06,19.715501224036807,NN,NN,glen,0,1,7.7073591320808825,7.7073591320808825
glenaway,2,8,2.323125905293126e-06,18.715501224036807,NNP,NN,glenaway,0,1,7.7073591320808825,7.7073591320808825
glib,1,4,1.161562952646563e-06,19.715501224036807,NN,NN,glib,0,1,7.7073591320808825,7.7073591320808825
glibly,2,6,2.323125905293126e-06,18.715501224036807,NNP,NN,glibli,0,2,6.7073591320808825,13.414718264161765
glide,2,5,2.323125905293126e-06,18.715501224036807,VB,VB,glide,0,2,6.7073591320808825,13.414718264161765
glided,4,6,4.646251810586252e-06,17.715501224036807,VBD,VB,glide,0,4,5.7073591320808825,22.82943652832353
glides,1,6,1.161562952646563e-06,19.715501224036807,VBZ,VB,glide,0,1,7.7073591320808825,7.7073591320808825
gliding,9,7,1.0454066573819067e-05,16.545576222594494,VBG,VB,glide,0,7,4.900004210023279,34.300029470162954
glimmer,1,7,1.161562952646563e-06,19.715501224036807,NN,NN,glimmer,0,1,7.7073591320808825,7.7073591320808825
glimmered,1,9,1.161562952646563e-06,19.715501224036807,VBN,VB,glimmer,0,1,7.7073591320808825,7.7073591320808825
glimmering,2,10,2.323125905293126e-06,18.715501224036807,VBG,VB,glimmer,0,2,6.7073591320808825,13.414718264161765
glimmers,1,8,1.161562952646563e-06,19.715501224036807,NNS,NN,glimmer,0,1,7.7073591320808825,7.7073591320808825
glimpse,14,7,1.6261881337051885e-05,15.908146301979205,NN,NN,glimps,0,14,3.900004210023279,54.6000589403259
glimpses,5,8,5.8078147632328155e-06,17.393573129149445,NNS,NN,glimps,0,4,5.7073591320808825,22.82943652832353
glint,1,5,1.161562952646563e-06,19.715501224036807,NN,NN,glint,0,1,7.7073591320808825,7.7073591320808825
glinting,1,8,1.161562952646563e-06,19.715501224036807,VBG,VB,glint,0,1,7.7073591320808825,7.7073591320808825
glisten,3,7,3.4846888579396894e-06,18.130538723315652,VBP,VB,glisten,0,3,6.1223966313597264,18.36718989407918
glistened,1,9,1.161562952646563e-06,19.715501224036807,VBD,VB,glisten,0,1,7.7073591320808825,7.7073591320808825
glistening,6,10,6.969377715879379e-06,17.130538723315652,VBG,VB,glisten,0,6,5.1223966313597264,30.734379788158357
glitter,4,7,4.646251810586252e-06,17.715501224036807,NN,NN,glitter,0,4,5.7073591320808825,22.82943652832353
glittered,3,9,3.4846888579396894e-06,18.130538723315652,VBD,VB,glitter,0,3,6.1223966313597264,18.36718989407918
glittering,16,10,1.8585007242345008e-05,15.715501224036808,VBG,VB,glitter,0,16,3.707359132080883,59.31774611329413
glitters,1,8,1.161562952646563e-06,19.715501224036807,NNS,NN,glitter,0,1,7.7073591320808825,7.7073591320808825
gloating,2,8,2.323125905293126e-06,18.715501224036807,NN,NN,gloat,0,2,6.7073591320808825,13.414718264161765
globe,32,5,3.7170014484690016e-05,14.715501224036808,NN,NN,globe,0,22,3.2479275134435857,71.45440529575889
globed,3,6,3.4846888579396894e-06,18.130538723315652,VBN,NN,globe,0,3,6.1223966313597264,18.36718989407918
globes,9,6,1.0454066573819067e-05,16.545576222594494,NNS,NN,globe,0,8,4.7073591320808825,37.65887305664706
globular,1,8,1.161562952646563e-06,19.715501224036807,JJ,JJ,globular,0,1,7.7073591320808825,7.7073591320808825
gloire,1,6,1.161562952646563e-06,19.715501224036807,NNP,NN,gloir,0,1,7.7073591320808825,7.7073591320808825
gloom,37,5,4.297782924792284e-05,14.506047858407856,NN,NN,gloom,0,28,2.900004210023279,81.2001178806518
gloomiest,1,9,1.161562952646563e-06,19.715501224036807,JJS,JJ,gloomiest,0,1,7.7073591320808825,7.7073591320808825
gloomily,8,8,9.292503621172504e-06,16.715501224036807,NN,NN,gloomili,0,7,4.900004210023279,34.300029470162954
glooms,2,6,2.323125905293126e-06,18.715501224036807,NN,NN,gloom,0,2,6.7073591320808825,13.414718264161765
gloomy,23,6,2.6715947910870952e-05,15.191939267979794,JJ,JJ,gloomi,0,18,3.5374341306385704,63.673814351494265
glories,5,7,5.8078147632328155e-06,17.393573129149445,NNS,NN,glori,0,5,5.38543103719352,26.9271551859676
glorification,3,13,3.4846888579396894e-06,18.130538723315652,NN,NN,glorif,0,2,6.7073591320808825,13.414718264161765
glorious,8,8,9.292503621172504e-06,16.715501224036807,JJ,JJ,gloriou,0,7,4.900004210023279,34.300029470162954
gloriously,1,10,1.161562952646563e-06,19.715501224036807,RB,RB,glorious,0,1,7.7073591320808825,7.7073591320808825
glory,28,5,3.252376267410377e-05,14.908146301979205,NN,NN,glori,0,22,3.2479275134435857,71.45440529575889
glorying,1,8,1.161562952646563e-06,19.715501224036807,VBG,VB,glori,0,1,7.7073591320808825,7.7073591320808825
gloss,1,5,1.161562952646563e-06,19.715501224036807,VB,VB,gloss,0,1,7.7073591320808825,7.7073591320808825
glossy,7,6,8.130940668525942e-06,16.908146301979205,JJ,JJ,glossi,0,6,5.1223966313597264,30.734379788158357
glove,17,5,1.974657019499157e-05,15.62803838278647,NN,NN,glove,0,14,3.900004210023279,54.6000589403259
gloved,6,6,6.969377715879379e-06,17.130538723315652,JJ,VB,glove,0,6,5.1223966313597264,30.734379788158357
gloves,70,6,8.130940668525942e-05,13.58621820709184,NN,NN,glove,0,31,2.7531628216940076,85.34804747251424
glow,42,4,4.878564401115565e-05,14.323183801258049,NN,NN,glow,0,25,3.063502942306158,76.58757355765395
glowed,21,6,2.4392822005577825e-05,15.323183801258049,VBD,VB,glow,0,16,3.707359132080883,59.31774611329413
glowered,1,8,1.161562952646563e-06,19.715501224036807,VBD,VB,glower,0,1,7.7073591320808825,7.7073591320808825
glowers,1,7,1.161562952646563e-06,19.715501224036807,NNS,NN,glower,0,1,7.7073591320808825,7.7073591320808825
glowing,15,7,1.7423444289698448e-05,15.808610628428289,NN,NN,glow,0,14,3.900004210023279,54.6000589403259
glows,2,5,2.323125905293126e-06,18.715501224036807,VBZ,VB,glow,0,2,6.7073591320808825,13.414718264161765
glue,1,4,1.161562952646563e-06,19.715501224036807,NN,NN,glue,0,1,7.7073591320808825,7.7073591320808825
glum,5,4,5.8078147632328155e-06,17.393573129149445,JJ,NN,glum,0,4,5.7073591320808825,22.82943652832353
glumphoboo,3,10,3.4846888579396894e-06,18.130538723315652,NNP,NN,glumphoboo,0,1,7.7073591320808825,7.7073591320808825
glut,1,4,1.161562952646563e-06,19.715501224036807,VB,VB,glut,0,1,7.7073591320808825,7.7073591320808825
glutinous,2,9,2.323125905293126e-06,18.715501224036807,VBP,VB,glutin,0,2,6.7073591320808825,13.414718264161765
glutted,5,7,5.8078147632328155e-06,17.393573129149445,VBN,VB,glut,0,4,5.7073591320808825,22.82943652832353
gluttonize,1,10,1.161562952646563e-06,19.715501224036807,NN,NN,glutton,0,1,7.7073591320808825,7.7073591320808825
gluttonously,2,12,2.323125905293126e-06,18.715501224036807,RB,RB,glutton,0,2,6.7073591320808825,13.414718264161765
gluttony,1,8,1.161562952646563e-06,19.715501224036807,NN,NN,gluttoni,0,1,7.7073591320808825,7.7073591320808825
gnarled,2,7,2.323125905293126e-06,18.715501224036807,JJ,JJ,gnarl,0,2,6.7073591320808825,13.414718264161765
gnashed,1,7,1.161562952646563e-06,19.715501224036807,VBD,VB,gnash,0,1,7.7073591320808825,7.7073591320808825
gnat,3,4,3.4846888579396894e-06,18.130538723315652,NN,NN,gnat,0,3,6.1223966313597264,18.36718989407918
gnats,5,5,5.8078147632328155e-06,17.393573129149445,JJ,JJ,gnat,0,5,5.38543103719352,26.9271551859676
gnaw,3,4,3.4846888579396894e-06,18.130538723315652,VB,VB,gnaw,0,3,6.1223966313597264,18.36718989407918
gnawed,2,6,2.323125905293126e-06,18.715501224036807,VBD,VB,gnaw,0,2,6.7073591320808825,13.414718264161765
gnawing,4,7,4.646251810586252e-06,17.715501224036807,NN,VB,gnaw,0,4,5.7073591320808825,22.82943652832353
gnawn,1,5,1.161562952646563e-06,19.715501224036807,VBN,VB,gnawn,0,1,7.7073591320808825,7.7073591320808825
gnaws,1,5,1.161562952646563e-06,19.715501224036807,NN,NN,gnaw,0,1,7.7073591320808825,7.7073591320808825
go,975,2,0.0011325238788303,9.786242815399834,VB,VB,go,0,164,0.3498071274627991,57.36836890389905
goad,2,4,2.323125905293126e-06,18.715501224036807,VB,VB,goad,0,2,6.7073591320808825,13.414718264161765
goaded,2,6,2.323125905293126e-06,18.715501224036807,VBD,VB,goad,0,2,6.7073591320808825,13.414718264161765
goading,1,7,1.161562952646563e-06,19.715501224036807,VBG,VB,goad,0,1,7.7073591320808825,7.7073591320808825
goal,18,4,2.0908133147638135e-05,15.545576222594496,NN,NN,goal,0,11,4.247927513443585,46.72720264787944
goat,10,4,1.1615629526465633e-05,16.393573129149445,NN,NN,goat,0,8,4.7073591320808825,37.65887305664706
goatee,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,goate,0,1,7.7073591320808825,7.7073591320808825
goatly,1,6,1.161562952646563e-06,19.715501224036807,RB,RB,goatli,0,1,7.7073591320808825,7.7073591320808825
goats,16,5,1.8585007242345008e-05,15.715501224036808,NN,NN,goat,0,8,4.7073591320808825,37.65887305664706
goatskins,1,9,1.161562952646563e-06,19.715501224036807,NNS,NN,goatskin,0,1,7.7073591320808825,7.7073591320808825
gobbets,1,7,1.161562952646563e-06,19.715501224036807,NNS,NN,gobbet,0,1,7.7073591320808825,7.7073591320808825
gobble,1,6,1.161562952646563e-06,19.715501224036807,VB,VB,gobbl,0,1,7.7073591320808825,7.7073591320808825
gobbles,2,7,2.323125905293126e-06,18.715501224036807,VBZ,VB,gobbl,0,2,6.7073591320808825,13.414718264161765
gobbling,1,8,1.161562952646563e-06,19.715501224036807,NN,NN,gobbl,0,1,7.7073591320808825,7.7073591320808825
goblet,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,goblet,0,1,7.7073591320808825,7.7073591320808825
goblets,1,7,1.161562952646563e-06,19.715501224036807,NNS,NN,goblet,0,1,7.7073591320808825,7.7073591320808825
god,131,3,0.0001521647467966,12.682078222499358,NNP,NN,god,0,62,1.7531628216940076,108.69609494502848
goddess,13,7,1.510031838440532e-05,16.015061505895716,NN,NN,goddess,0,10,4.38543103719352,43.8543103719352
godfather,1,9,1.161562952646563e-06,19.715501224036807,NNP,NN,godfath,0,1,7.7073591320808825,7.7073591320808825
godmothers,1,10,1.161562952646563e-06,19.715501224036807,NNS,NN,godmoth,0,1,7.7073591320808825,7.7073591320808825
gods,24,4,2.7877510863517516e-05,15.130538723315652,NNP,NN,god,0,16,3.707359132080883,59.31774611329413
godson,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,godson,0,1,7.7073591320808825,7.7073591320808825
goers,1,5,1.161562952646563e-06,19.715501224036807,NNS,NN,goer,0,1,7.7073591320808825,7.7073591320808825
goes,92,4,0.0001068637916434,13.191939267979794,VBZ,VB,goe,0,56,1.9000042100232786,106.4002357613036
goeth,1,5,1.161562952646563e-06,19.715501224036807,VBZ,VB,goeth,0,1,7.7073591320808825,7.7073591320808825
gogh,1,4,1.161562952646563e-06,19.715501224036807,NNP,NN,gogh,0,1,7.7073591320808825,7.7073591320808825
goin,1,4,1.161562952646563e-06,19.715501224036807,VBP,VB,goin,0,1,7.7073591320808825,7.7073591320808825
going,685,5,0.0007956706225628,10.29554104618892,VBG,VB,go,0,147,0.5076867872445183,74.62995772494419
gold,183,4,0.0002125660203343,12.199801385752766,NN,NN,gold,0,86,1.2810943773787848,110.1741164545755
golden,57,6,6.62090883008541e-05,13.882611209872064,JJ,JJ,golden,0,40,2.3854310371935203,95.41724148774081
golders,1,7,1.161562952646563e-06,19.715501224036807,NNP,NN,golder,0,1,7.7073591320808825,7.7073591320808825
goldfish,1,8,1.161562952646563e-06,19.715501224036807,JJ,JJ,goldfish,0,1,7.7073591320808825,7.7073591320808825
golds,1,5,1.161562952646563e-06,19.715501224036807,NNS,NN,gold,0,1,7.7073591320808825,7.7073591320808825
golf,3,4,3.4846888579396894e-06,18.130538723315652,NN,NN,golf,0,2,6.7073591320808825,13.414718264161765
golfer,1,6,1.161562952646563e-06,19.715501224036807,NN,NN,golfer,0,1,7.7073591320808825,7.7073591320808825
golfing,1,7,1.161562952646563e-06,19.715501224036807,NN,NN,golf,0,1,7.7073591320808825,7.7073591320808825
gondola,1,7,1.161562952646563e-06,19.715501224036807,NN,NN,gondola,0,1,7.7073591320808825,7.7073591320808825
gondoliers,1,10,1.161562952646563e-06,19.715501224036807,NNS,NN,gondoli,0,1,7.7073591320808825,7.7073591320808825
gone,345,4,0.000400739218663,11.285048672371277,VBN,VB,gone,0,132,0.6629650127224292,87.51138167936067
gong,10,4,1.1615629526465633e-05,16.393573129149445,NN,NN,gong,0,8,4.7073591320808825,37.65887305664706
gongs,3,5,3.4846888579396894e-06,18.130538723315652,JJ,NN,gong,0,3,6.1223966313597264,18.36718989407918
good,612,4,0.0007108765270196,10.458113381344155,JJ,JJ,good,0,142,0.5576120125762007,79.1809057858205
goodness,33,8,3.833157743733658e-05,14.671107104678354,NN,NN,good,0,27,2.9524716299174143,79.71673400777019
goodnight,3,9,3.4846888579396894e-06,18.130538723315652,NN,NN,goodnight,0,3,6.1223966313597264,18.36718989407918
goods,10,5,1.1615629526465633e-05,16.393573129149445,NNS,NN,good,0,8,4.7073591320808825,37.65887305664706
goodsex,1,7,1.161562952646563e-06,19.715501224036807,NN,NN,goodsex,0,1,7.7073591320808825,7.7073591320808825
goodwill,2,8,2.323125905293126e-06,18.715501224036807,NN,NN,goodwil,0,2,6.7073591320808825,13.414718264161765
goody,1,5,1.161562952646563e-06,19.715501224036807,NNP,NN,goodi,0,1,7.7073591320808825,7.7073591320808825
goose,20,5,2.3231259052931265e-05,15.393573129149445,NN,NN,goos,0,14,3.900004210023279,54.6000589403259
gooseberry,4,10,4.646251810586252e-06,17.715501224036807,NN,NN,gooseberri,0,3,6.1223966313597264,18.36718989407918
goosefaced,1,10,1.161562952646563e-06,19.715501224036807,JJ,JJ,goosefac,0,1,7.7073591320808825,7.7073591320808825
